"Mr. Lee said the goal ""is to have a free and open world trading system."	Asked about the possibility of greater economic cooperation among Asia-Pacific nations, which will be discussed Nov. 6 and 7 at a ministerial meeting in Canberra,	3	when
"he said, ""What we have done is make it easier for the Philippines to continue to host American bases without it being said they are lackeys of the imperialists and the only ones in Asia or in Southeast Asia. "	Asked if his offer to allow the American military to use facilities in Singapore would help preserve America's presence in the region at bases in the Philippines,	3	when
"he said, ""Many people see it that way. But they have just taken it for granted."	Asked why so few nations seem to share his views of America,	3	when
they don't work at all.	a patient is unconscious,	1	when
the subjects don't recall seeing the first group of letters.	the jolt is timed just right,	1	when
Keeping the Japanese happy will be one of the most important tasks facing conservative leader Ernesto Ruffo 	he takes office Nov. 1, as the first opposition governor in Mexico's modern history.	3	when
he is more specific.	Pressed on the matter,	3	when
"a spokesman for Mr. Scott said: ""Mr. Scott has spoken to his attorney, who has advised him not to talk to anybody."	Asked to comment,	3	when
I was urged to get back to the agenda topic,	I expressed amazement that no one was undertaking a more current and credible UV-B study,	3	when
the Monroe, Conn., couple are perfect demons.	it comes to busting ghosts,	1	when
Like Hollywood's Ghostbusters, Kentucky's stand ready to roll 	haunts get out of hand.	1	when
Mr. Baker discovered a rat dragging a trap across the rafters.	a Louisville woman complained that a ghost was haunting her attic,	3	when
hobos often hole up in abandoned houses.	the weather cools,	1	when
demand for a similar kidney-stone smashing machine at a Humana hospital in Louisville fell 34%.	a hospital in Lexington installed a lithotripter last year,	3	when
The controls on cooperatives appeared relatively liberal 	first introduced.	3	when
It is most effective 	taken about a week after a woman misses her menstrual period up through the seventh week of pregnancy,	1	when
to retain the windshield in place in a crash test at 30 miles per hour.	properly applied,	3	when
"along comes Mr. Ortega in Costa Rica this weekend to ""blunder"" into the hands of what are often called conservatives."	American liberalism had pulled the arms plug on the Contras and their friend Ronald Reagan,	3	when
Dr. Vogelstein was dubious that the search was over.	they found it last winter,	3	when
Despite that,	the Johns Hopkins scientists compared the gene they had found in the human cancer cells with the Mr. Levine's p53 gene 	3	when
that 	inherited in a damaged form,	1	when
the sellers have appropriated what is not theirs.	a distinctive voice of a professional singer is widely known and is deliberately imitated in order to sell a product,	1	when
"Mr. Mushkat's ""realists"" seem relatively close to the mark."	Going by official forecasts of GDP, which measures the colony's output of goods and services, minus foreign income, 	1	when
economic growth is bound to be affected,	the economy loses a big portion of its work force that also happens to include its most productive members,	1	when
as showing no remorse 	a member is killed.	3	when
Akzo NV fell out of bed.	the economy stumbled in the mid-1970s,	3	when
but 	looking at the whole fiscal year,	1	when
that gave them a sweep of the best-of-seven series.	Combined with their two pre-quake victories, way back on Oct. 14 and 15 	1	when
"Craig allowed that he might play his outfielders deeper, ""maybe on the other side of the fence."	Asked what he would do differently on the morrow,	3	when
If a TV weatherman gets butterflies 	facing the camera again after a questionable forecast,	1	when
it makes itself more attractive to investors and drives up the value of its currency.	a country cuts tax rates,	1	when
Then,	the currency falls,	3	when
Mr. Ousley said it sees good opportunities in systems integration.	Asked how the company hopes to expand its computer hardware business,	3	when
that 	he advised Warner President Terry Semel of the Sony offer at lunch on Sept. 25,	3	when
Usually 	a Japanese company is ready to sell,	1	when
while makers suffer losses 	program trading drags the market down,	1	when
But,	program trading pushes the prices higher.	1	when
the composite tumbles as well as the Dow Jones Industrial Average.	"the computers say ""sell,"	1	when
and responding in kind 	the Frankfurt authorities move interest rates.	1	when
Wives May Not Benefit 	Men Do Chores 	1	when
they tend to substitute for chores done by the kids rather than by the wife.	HUSBANDS take on more housework,	1	when
that 	he assumes full control,	3	when
"to ""just say no"""	auto makers pressure them to stockpile cars on their lots.	1	when
it tends to miss the next month, too.	it misses one month 	1	when
everyone got concerned that the same thing would happen at our plant,	the plant was destroyed,	3	when
And 	they were no longer needed,	3	when
but 	you travel to Washington, Boston, Chicago or New York,	1	when
that will be sold to pay off holders 	the municipals are retired.	3	when
to go into money funds 	rates are rising 	1	when
to strengthen substantially 	there are dollar retreats.	1	when
These firms,	it comes to deciding in which market to transact a trade.	1	when
as it found 	it went looking for a partner for the Sharpshooter.	3	when
by confiscating the tickets 	they're used.	3	when
because,	the Rothschilds called,	3	when
that students could call 	they have an urge to delay studying.	1	when
I always lift the hood 	my car doesn't start;	1	when
"Mr. Engelken -- no slouch on the romantic front -- gave her the ultimate compliment: ""You look prettier than Bobby Thomson's home run."	his wife, Betsy, came down the aisle on their wedding day in 1966,	3	when
And 	Mr. Engelken asked him why he took time off from work for somebody he didn't even know,	3	when
Mr. Engelken wrote it all down,	the Engelken family got back from its trip up north,	3	when
Torstar will be free to increase its 22.4% stake in Southam, or to make an offer for the whole company.	that agreement expires,	3	when
the man most likely to gain custody of all this is a career politician named David Dinkins.	the dust and dirt settle in an extra-nasty mayoral race,	3	when
he first speaks about the quality of his staff.	Asked about his greatest achievement in public life,	3	when
I sat down with Charlie {Rangel}, Basil {Paterson} and David,	I left,	3	when
it generally pays 	there is a catastrophe.	1	when
that his committee approves covert operations 	"there's a ""consensus."	1	when
Yet 	my youngest child died two years ago,	3	when
"Mr. Brady responded, ""I think the LBO phenomenon, (while) it won't stop completely, will be a thing of the past."	Asked whether there is anything Congress should do to curb the LBO boom,	3	when
the number of people receiving unemployment benefits in the week ended Oct. 7 fell to 1,784,400 from 1,810,700 a week earlier.	Counting all state and federal benefit programs,	1	when
you wipe out the criminal incentives, including, I might say, the incentive that the drug pushers have to go around and get kids addicted, so that they create a market for themselves.	you do that 	1	when
that 	the client can't repay the loan,	1	when
that Navigation Mixte joined Paribas's core of shareholders 	Paribas was denationalized in 1987,	3	when
the results are far less satisfactory.	however, he decides to be modern,	1	when
the results are far less satisfactory.	he decides to be trendy,	1	when
he is brought on stage nude except for the manacles on his wrists and ankles.	Claudio is arrested,	3	when
everybody lays off,	someone says, 'I've turned to God,	1	when
As matters stand, the Salinger ruling,	torn from context and broadly construed,	1	when
that 	a writer uses quotation marks in reporting what someone has said,	1	when
Congressmen raised the issue yesterday at a hearing.	Mr. Breeden, not missing a chance to press his agenda, cited the earthquake.	3	when
and 	Mr. Keteyian can't nail down something, like who really owned a car driven by Husker tailback Doug Dubose,	1	when
But 	agencies like the NIH circulate guidelines,	1	when
Renaissance switches.	the computer says switch,	1	when
But 	the market moves against the fund,	1	when
"what happens in a leveraged product"""	the market doesn't cooperate.	1	when
High cash positions help buffer a fund 	the market falls.	1	when
The Excalibur, with a castlelike hotel, jousting tournaments and other Arthurian attractions, will be able to handle up to 30,000 visitors a day 	it opens in 1990.	3	when
that is often whitish 	taken from the ground,	1	when
We would stop index arbitrage 	the market is under stress,	1	when
Mr. Lang said Judge Thomas P. Griesa had instructed him not to release it or the memorandum.	asked for a copy of the transcript,	3	when
the witness again said no.	Mr. Lang asked Mr. Lorin whether he had taken steps to have Mr. Laff killed,	3	when
But 	the high court ruled in the Webster case in July,	3	when
the vacationing president dispatched Chief of Staff John Sununu to issue a statement and refused to answer questions himself.	the ruling was handed down,	3	when
it is moved northward.	the mining in front of the wall is complete,	3	when
Why should you beat your brains out fighting the environmentalists, the neighborhood groups, dealing with traffic mitigation, sewers and fighting city hall, then try to convince a lender to lend you money in an overbuilt market 	you can get pension fund money, buy a portfolio, sell off pieces off it and play your own game?	1	when
an absence of institutional interest later in the session helped pave the way for broader declines 	Wall Street opened weaker.	3	when
that it will seek 100% of Jaguar's shares outstanding 	U.K. government share regulations are lifted at the end of next year.	3	when
traders started selling out their positions.	the market fell below that level on Monday and then yesterday couldn't climb above that level,	3	when
because 	the market does this,	1	when
That happens 	nervous stock investors dump equities and buy Treasurys,	3	when
a single cell from each embryo can be tested for genetic defects.	the fertilized cells divide to eight cells,	1	when
that certain atoms give off detectable signals 	subjected to an intense magnetic field.	1	when
incurred 	the government terminated its contract with Meredith Relocation and sought other contracts to replace it.	3	when
the syndicates can extend their accounting deadlines.	such claims and litigation extend beyond the period,	1	when
to make a bid for all of the British auto maker 	restrictions on its shareholding are lifted.	3	when
the companies earn more and win a bigger market share 	their American employees get a voice in planning, product development and design, including decision-making back in Japan.	1	when
it did not respond.	I asked American Airlines for its side of the story for use in my MBA class,	3	when
University professors and consultants with scientific credentials saw a huge market for their services evaporate 	"price decontrol destroyed the energy crisis and thus the demand for ""alternative energy."	3	when
And 	Mr. Kasparov strode into the playing hall,	3	when
And 	a defensive move was called for,	3	when
Investors apparently didn't like the news from Rainbow Technologies either.	It said net income was 17 cents a share in the third quarter, compared with 16 cents a share a year earlier.	3	when
"or ""whether you should (simply) revoke the license "	someone is convicted of a felony.	3	when
"he said, ""There are states that have asked for additional information, which we are providing to them."	Asked about states that are taking a hard line,	3	when
the indignity suffered 	he and two colleagues went on an overnight fishing expedition off the New Jersey shore and caught nothing.	3	when
but he lost much of his credibility with that group 	he teamed up with the pilot union.	3	when
He was finally given leave 	he was arrested for allegedly buying crack.	3	when
and 	it dropped below the $1.23-a-pound level,	3	when
that they often were blamed 	the second and third buyers of such vehicles found that the cars couldn't meet U.S. auto safety standards.	3	when
Early in his political career, as a city councilman in San Antonio, he walked out of a meeting 	political supporters asked that the police chief be replaced,	3	when
Nuovo Banco will become Italy's biggest private-sector bank 	it completes its scheduled merger with Banca Cattolica del Venetoen by year end.	3	when
whose study on junk bond defaults caused a furor on Wall Street 	it was disclosed last April,	3	when
brand loyalty is much harder to maintain.	consumers have so many choices,	1	when
he called a meeting in a company hangar and dressed them down for challenging his authority.	a large group of pilots once signed petitions opposing work-rule and compensation changes,	3	when
the company retracted it.	the pilots refused,	3	when
Mancuso is called in to investigate.	his secretary is found floating dead in the pol's pool,	3	when
And 	"he's told ""Try a little tenderness,"	3	when
Why,	a key witness disappears,	3	when
he pulls out his crumpled piece of paper and tries to talk,	Asked to say a few words,	3	when
the Cowboys will move to a more practical -- read affordable -- grass practice field near Texas Stadium.	he sells it,	3	when
that 	the F-18s wear out,	3	when
regulators responded by raising their recommendation to $350 million.	First Interstate balked, arguing that the figure was too high,	3	when
a receptionist refers the call to one of six attorneys.	a caller reaches Telelawyer by dialing 900-TELELAW,	3	when
how's this car going to perform?	the road's rough,	1	when
how's this car going to perform?	there's snow and ice,	1	when
to sell 	a stock appreciates 30% over its cost.	3	when
"he replied, ""Anti-Semitic? I'm anti-white."	Asked about that the other day,	3	when
But 	it became clear that rates had stabilized and that the Fed's credit-easing policy was on hold,	3	when
the court members asked many questions,	he was through,	3	when
Mr. Andersson,	Ernst Herslow steps down next year.	3	when
"heat output ""really took off"" and produced excess heat for several hours before dying down,"	it was restarted,	3	when
ants get killed,	elephants start fighting,	1	when
Limit orders are used 	investors want to restrict the amount they will receive or pay for an investment.	1	when
that the order was filled at $75 	the stock opened at that price on Monday.	3	when
Stop-limit orders turn into limit orders 	an investment trades at the price specified in the order.	1	when
he uses fill-or-kill orders almost exclusively 	trading options.	1	when
U.S. Treasury bonds, for example, are supersafe 	it comes to returning money at maturity.	1	when
Return on this fine portfolio has been modest 	it has not been negative.	1	when
it's quite different from these Hollywood places where the sandwiches are spread out on the table and the people are picking their noses.	we go there,	1	when
and must be renewed 	it expires.	3	when
my cash buildup is impressive 	Projecting the latter over several decades,	1	when
which reduces the value of overseas profit 	it is translated into dollars;	1	when
his lead widens 	the candidates are specifically linked to the issue.	1	when
"he erred by stating his ""personal"" opposition to abortion instead of assuring voters that he wouldn't impose his views on ""policy"" as governor."	Looking back,	1	when
Democrat Florio identifies a staff member by name and explains her whereabouts today.	Asked the same question after his appearance,	3	when
But 	Harley last week publicly questioned the legality of the group's filing procedures,	3	when
And 	any component of the market -- cash, futures or options -- loses liquidity,	1	when
"seismic"" tremors of fear -- much like the shock waves created by an earthquake -- coursed through the market and increased the market's volatility."	that happened,	3	when
and take medicine 	they're sick.	1	when
Mr. Guber jumped at the chance.	Walter Yetnikoff, the president of Sony Corp. 's CBS Records, last month told producer Peter Guber that Sony was about to make a $3.4 billion bid for Columbia Pictures and needed someone to run the studio,	3	when
I reasoned that a) I was in Southern California; b) the bed was moving; c) it must be a Magic Fingers bed that had short-circuited.	the swaying of the building woke me up,	3	when
will he be able to deliver a credible message in the wake of the Panamanian fiasco?	President Bush arrives here next week for a hemispheric summit organized to commemorate a century of Costa Rican democracy,	3	when
President Arias voiced expectations of direct U.S. action.	Questioned in Washington about what would happen if his much-heralded peace plan would fail,	3	when
to be determined 	terms are fixed Oct. 25.	3	when
Democratic counterpart Mitchell, 	asked to interpret Darman's threat to make permanent the across-the-board Gramm-Rudman cuts that took effect this week,	3	when
The state is protected 	plans and designs for public structures were approved ahead of time 	1	when
The state is protected 	structures met previously approved standards,	1	when
to exercise influence 	the Senate votes on the impeachment today.	3	when
A cross-state econometric investigation, furthermore, reveals that,	holding other factors constant,	1	when
it will pay all omitted dividends,	debt-reduction requirements have been met.	3	when
whether Discovision's current management will remain 	Pioneer buys the company.	3	when
Then,	Morgenzon was incorporated in 1908,	3	when
that 	the Afrikaners finally realize there is no turning back the integration of South African society and politics,	3	when
I went and stood out in front of the house,	I realized it was over,	3	when
And the vice president of a large Midwestern company realized that an abrasive temperament threatened his career 	his wife confided that similar behavior at home harmed their marriage.	3	when
the transaction would bolster after-tax earnings by $3.25 a share 	completed 	3	when
"he said, ""It's certainly not too low."	Asked whether a $230-a-share figure circulating in the market yesterday is too low,	3	when
caused 	a sprinkler system was triggered by the tremors.	3	when
In the past, customers had to go to IBM 	they outgrew the VAX.	1	when
But 	stocks held steady,	3	when
But 	it does matter,	1	when
the New York investor didn't demand the company also pay a premium to other shareholders.	Disney offered to pay Mr. Steinberg a premium for his shares,	3	when
It just makes it a little rough 	you have to worry about the budget.	1	when
to dial Digital automatically 	trouble arises.	3	when
that products ranging from egg bread to eclairs lose some zip 	the eggs come in 30-pound cans instead of shells.	3	when
Maturities usually are shorter 	rates are rising 	1	when
and longer 	they are falling.	1	when
Builders get away with using sand and financiers junk 	society decides it's okay, necessary even, to look the other way.	1	when
The S&L bailout could cost $300 billion,	computing interest on the government's loans.	1	when
consumers simplify the complexity by telling themselves, 'All brands are the same so what difference does it make which I buy,	there's a clutter of brands,	1	when
That may be difficult,	you have somebody else breathing down your neck.	1	when
On Friday, the stock-index futures market was unhinged from the stock market 	"the Chicago Mercantile Exchange halted trading in Standard & Poor's 500 futures contract -- a ""circuit breaker"" procedure instituted after the 1987 crash and implemented for the first time."	3	when
but 	markets head down,	1	when
nearly all the network's computer switches,	the city lost power.	3	when
much as highway on-ramps are blocked 	traffic backs up.	1	when
to give consumers more information about its drugs 	doctors prescribe them.	3	when
to be given to patients by their doctors 	the medicines are prescribed 	3	when
StatesWest declined to disclose details and asked Mesa to do the same.	it made the offer,	3	when
operating profit declined 35% to $16.4 million, or 21 cents a share, from $25.2 million, or 31 cents a share.	Exclusive of the gain,	1	when
but it behaves like liquid 	you shake it,	1	when
that 	great confirmation hearings turn on the nominee's response to these great cases 	1	when
"representatives of the Dorrance family ""told us it was a question of financial considerations,"	Christie's officials asked why the firm wasn't picked to sell the Dorrance collection,	3	when
"According to Mr. Laband, ""screaming"" for price controls occurs "	"income redistribution ""threatens to hit home."	1	when
he was generally ignored and mildly ridiculed.	Richard Rahn advised the financial press that the market crash was caused by the setback to capital gains,	3	when
It would inevitably lead to an increase in marginal income-tax rates in 1990,	the White House is forced to ask for higher taxes to meet budget targets.	3	when
Mr. Sherry declined to comment 	asked about the sales.	3	when
"that buildings become ""sick"""	inadequate fresh air and poor ventilation systems lead pollutants to build up inside.	1	when
because the cost of buying put options eats into an investor's profit 	stock prices rise.	1	when
the investor simply sells the stock at a loss and simultaneously sells the put at a profit.	a stock falls below the put's strike price,	1	when
the government deficit would have totaled about #2.5 billion in the first six months, compared with #1.3 billion a year earlier,	Excluding those receipts,	1	when
Second, a long-term shareholder of a good company needn't worry too much 	the stock price drops temporarily:	1	when
Or perhaps Wall Street,	it has suffered enough,	3	when
faced by Audi salespeople 	the car was tainted by false charges of sudden acceleration,	3	when
and it suffered huge losses 	sales turned down instead of rising.	3	when
it's hard to go with Wang.	a company realizes that,	1	when
who spare no invective 	"taking on local luminaries such as Michael ""Pee Wee"" Dukakis, or New England Patriots Coach Raymond ""Rev. Ray"" Berry,"	1	when
It is easy to fight 	you don't have any other option.	1	when
Mr. Noriega's relationship to American intelligence agencies became contractual in either 1966 or 1967,	His commanding officer at the Chiriqui Province garrison, Major Omar Torrijos, gave him an intriguing assignment: Mr. Noriega would organize the province's first intelligence service.	3	when
intelligence experts always insisted that his allegiance was first to the Americans.	U.S. diplomats complained to the CIA of Col. Noriega's moonlighting,	1	when
Yesterday's edition provided analysts' estimates for the company 	actual earnings were available.	1	when
the decline for black males was 14.2%.	Measured the same way,	1	when
Walker Merryman, a vice president of the Tobacco Institute, said new efforts to restrict tobacco advertising in the U.S. could violate the First Amendment protection of free speech.	Asked for comment,	3	when
society and government are underreacting 	it comes to substantive policy change.	1	when
Coca-Cola Enterprises' volume, measured by cases of soda, rose only 1%.	Excluding that bottling business,	1	when
which cuts the value of overseas profit 	it is translated into dollars.	1	when
"an Eastern spokeswoman said ""we totally disagree."	Asked about the consultants' reports,	3	when
the trustee of the individual retirement account must file forms 5498 reporting market values relating to the decedent and each beneficiary, with copies to the executor and beneficiaries.	AN IRA OWNER dies,	3	when
Thomas H. McFall of Bryan, Texas, told the Tax Court he had understated his income.	Asked how he made charitable gifts of $26,350 out of reported two-year income of $46,892,	3	when
export log and lumber markets will be weak, while panel and plywood markets will be stronger.	Looking ahead to the fourth quarter,	1	when
the government tells us to forget it.	there are well problems, light problems, road problems,	1	when
that it's difficult to structure new Remics 	prices are moving widely.	1	when
"One new investment style called ""asset allocation"" shifts portfolio weightings between stocks, bonds and cash "	computer models say one is more attractive.	1	when
the firm reduced those stock holdings to about 70%.	they did,	3	when
by selling futures 	stock prices dropped 	1	when
it will display a screen 	a user logs on 	3	when
Essentially, Mr. Freeman had invested heavily in the Beatrice leveraged buy-out,	"he was told by another prominent trader, Bernard ""Bunny"" Lasker, that the deal was in trouble."	3	when
this method has the undeniable strengths of factual specificity and avoidance of overgeneralization.	only civil liability is involved,	1	when
it does not see the potentially enormous number of other cases that will be covered by the expanded rule.	a court decides that a particular actor's conduct was culpable and so extends the definition of insider trading to reach this conduct,	1	when
Predictably,	confronted with morally dubious behavior,	1	when
how Ford reacts 	GM, the world's largest auto maker, firms up its proposed deal with Jaguar.	3	when
he crosses his hands and hits a resonant bass note with his right hand.	Mr. Glass decides to get really fancy,	1	when
the music has an appropriate eeriness,	used as background in this way,	1	when
however, the music lacks the resonance provided by a context within another medium.	Served up as a solo,	1	when
Thus, you do the public a great disservice 	Mr. Greve suggests, even facetiously, that the Clean Water Act prohibits the preparation of a scotch and water;	3	when
the high page cost is a major deterrent for advertisers,	ad dollars are tight,	1	when
However,	negotiations bogged down recently,	3	when
President Carter was so scared that the shah's ghost would blame him for shoving him out to make way for the ayatollah that he declared the Carter Doctrine.	the shah died,	3	when
that 	excluding unusual gains in both quarters,	1	when
However,	excluding the year-earlier charge for recall of steering gear,	1	when
In fact, Aer Lingus started ferrying Russians from Shannon to New York 	Washington stripped Aeroflot of its U.S. landing rights.	3	when
Armco convinced a steel service center to build a processing plant nearby 	they determined that GM needed parts more quickly,	3	when
that 	he hit his first career home run last season,	3	when
you see every ball tremendously,	you're in the groove,	1	when
earnings were about 65 cents a share,	Excluding the $2 billion provision and allowing for the taxes Morgan paid,	1	when
"an aide for Mrs. Hills said the panel had clearly ruled that the Canadian trade restrictions ""are illegal."	Questioned about the seeming contradiction in the U.S. and Canadian government views of the panel's report,	3	when
to pay no heed,	duty calls,	1	when
Big Board officials were self-congratulatory about how well the day had gone.	it was all over 	3	when
"the unfortunate victim replied, ""It was a combination of things."	"asked ""What went wrong?"""	3	when
The national economic interests are much better served 	allowing the private interests of bankers and investors be the ultimate judges of the investment quality of various LBO deals and leveraged restructurings.	1	when
If New York doesn't collapse, I see maybe another 5% on the downside,	not counting the risk of bad news out of China,	1	when
which each fell more than 20% 	they reopened for trading yesterday 	3	when
bonds prices fell as the stock market regained strength.	the market opened here,	3	when
"the money manager says, ""I don't know."	Asked what stocks the computer bought,	3	when
even central banks can't stop it.	the dollar is in a free-fall,	1	when
it cracked every model we had for the marketplace,	the airline information came through,	3	when
by buying futures 	futures prices fall,	3	when
Quantum's annual profit fluctuates by about 85 cents a share, provided no other variables are changing.	the price of polyethylene moves a mere penny a pound,	1	when
"a BP spokesman says, ""We pretty much have a policy of not commenting on rumors, and I think that falls in that category."	Asked about a bid for Quantum,	3	when
P&G's share of the Japanese market fell to about 8% from more than 20%.	Attack hit the shelves in 1987,	3	when
"the executive replied, ""That isn't the reason Dreyfus has been brought in. He was brought in to turn around the company."	Asked about the speculation that Mr. Louis-Dreyfus has been hired to pave the way for a buy-out by the brothers,	3	when
her uncles moved in -- and let her make the sleeping and other household arrangements.	Rosie died,	3	when
"Mr. Crandall smiled broadly and said: ""No comment."	Asked whether Friday's action could help him avoid being Trumped by the New York real estate magnate,	3	when
Sen. Christopher Dodd called the State Department for a briefing.	the news broke of an attempted coup in Panama two weeks ago,	3	when
Although viewership soars 	big news breaks,	3	when
you leave the realm of reporting and enter the orbit of speculation.	you suggest otherwise,	1	when
by not renewing more than $1 billion of brokered certificates of deposit 	they come due.	3	when
But 	something is inevitable,	1	when
a modest increase 	compared with the sizzling expansion of years past.	1	when
"New Mexico Sen. Pete Domenici, the ranking Republican on the Senate Budget Committee, said, ""We're looking like idiots. Things had just gone too far."	Asked why senators were giving up so much,	3	when
a court may order the defendant to testify.	Absent the risk of such prosecution,	1	when
Denver-based portfolio manager James Craig wasn't daunted 	Friday's rout shaved $40 million from the value of the $752 million Janus Fund he oversees.	3	when
Oregon Sen. Bob Packwood, the ranking GOP member of the tax-writing Senate Finance Committee, hailed it.	an agreement was reached to strip capital gains from the legislation,	3	when
"he curtly replied: ""The adminstration will have to speak for itself."	Asked if the administration agreed,	3	when
to buy in 	the panic wears off.	3	when
the big guys hurt badly.	the little guy gets frightened,	3	when
Once bitten, 2,000 times shy.	it comes to money:	1	when
Typically, a margin call occurs 	the price of a stock falls below 75% of its original value.	3	when
by all tradition, the economy followed.	it went down,	3	when
these youth are not performing service.	Strictly speaking,	1	when
"Mr. Darman replied: ""It is a non-answer. But, in this context, that's the smart thing to do."	"it was suggested his comment was a ""non-answer,"	3	when
and 	emotion starts to run,	1	when
and buy stocks 	they plunge.	3	when
But put-option prices may zoom 	trading resumes today.	3	when
His recording later turned up as a court exhibit.	"Seeking to keep Justin's ""My Own"" product line off the U.S. market, Sony last May filed a suit in Manhattan federal court accusing the upstart of trademark infringement, unfair competition and other violations of business law."	3	when
insurance companies will be leading it 	the rally comes,	3	when
however, the notion transmogrified into a promised assault, with targets primarily for political gains, not justice.	reduced to buzzword status in ex parte pledges,	3	when
But 	the company revealed Lisa's poor sales late in 1983,	3	when
but that the plant can be reactivated quickly 	the market improves.	3	when
the local real-estate market gets pneumonia.	a regional economy catches cold,	1	when
these real-estate indicators will rebound far faster than the improving economy.	a region's economy rebounds from a slowdown,	1	when
that most companies and individuals make these decisions 	confident of future economic stability and growth.	1	when
business and consumer confidence will return,	Denver's regional economy begins to grow faster 	3	when
I expect to be fully exonerated.	all is said and done,	3	when
toy makers from Hong Kong were among the first to march in.	China opened its doors to foreign investors in 1979,	3	when
He spoke up again 	the Sony bid for Columbia was announced.	3	when
